popularity,runtime,vote_average,vote_count,release_year,genre_action,genre_adventure,genre_animation,genre_comedy,genre_crime,genre_documentary,genre_drama,genre_family,genre_fantasy,genre_foreign,genre_history,genre_horror,genre_music,genre_mystery,genre_romance,genre_scifi,genre_tvmovie,genre_thriller,genre_war,genre_western,cast_count,director_freq,director_label
28.727731,121.0,6.8,951,2000,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,10,8,962
35.695442,92.0,5.8,865,2004,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,11,2,1571
31.191975,111.0,6.5,1263,2011,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,10,5,766
1.913302,90.0,3.6,6,2014,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,10,1,100
3.911445,90.0,7.1,52,2004,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,10,2,1095
46.377628,118.0,6.6,4697,2012,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,10,2,1323
16.058284,114.0,5.7,369,2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,10,12,183
24.13081,110.0,7.4,1286,2001,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,10,7,1703
27.61510800000001,101.0,6.0,669,2002,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,10,4,1354
22.392544,124.0,5.9,437,2002,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,10,1,1285
5.7003330000000005,95.0,6.7,100,1999,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,10,1,6
66.169628,131.0,7.5,3948,1988,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,10,9,807
7.05145,139.0,6.9,78,2005,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,12,3,961
7.034617999999999,94.0,4.8,48,2008,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1,400
28.350529,124.0,7.4,1317,2001,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1,1581
2.388918,117.0,7.1,29,2007,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,10,2,1299
19.226763,98.0,6.2,286,2003,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,11,9,807
12.362599,88.0,5.5,199,2011,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,10,3,1493
